Date,ForwardRateUSDtoEUR,ForwardRateUSDtoEUR_low,ForwardRateUSDtoEUR_high,SpotRateUSDtoEUR,USDTreasuryRate,EUROBIR,TIME PERIOD,ECB_CISS
2014-07-15,0.7368653746960431,0.7337833871441151,0.737354372511429,0.7367567966,0.02,0.202,,
2014-07-16,0.7393715341959335,0.7366482504604052,0.7395902669920863,0.7390983001,0.02,0.201,,
2014-07-17,0.739316871211001,0.738443361394181,0.7398638650488311,0.7390983001,0.02,0.201,,
2014-07-18,0.7394262052647146,0.7387161113983897,0.7412348973389667,0.739918609,0.02,0.202,18 Jul 2014,0.0909
2014-07-21,0.7394808844191377,0.7380073800738007,0.7400828892835998,0.7394262053,0.03,0.204,,
2014-07-22,0.7427213309566251,0.7390983000739099,0.7429972509101715,0.7423904974,0.03,0.206,,
2014-07-23,0.7427213309566251,0.7421150278293136,0.7432181345224824,0.7428316743,0.03,0.208,,
2014-07-24,0.7427764985515858,0.7415097137772505,0.7441583568983479,0.7425007425,0.03,0.209,,
2014-07-25,0.7446570854121677,0.7420048972323218,0.7451009611802398,0.7445461991,0.03,0.209,25 Jul 2014,0.135
2014-07-28,0.7441029838529652,0.7437709185570844,0.7448234768359898,0.744047619,0.04,0.209,,
2014-07-29,0.7457677679170707,0.7437156031533542,0.7460459564309161,0.7457121551,0.02,0.209,,
2014-07-30,0.7464914899970141,0.7453230975627936,0.7481110196753198,0.7474958888,0.04,0.209,,
2014-07-31,0.7469375560203168,0.7461572899567228,0.747887218607434,0.7468259895,0.03,0.209,,
2014-08-01,0.7446570854121677,0.7437156031533542,0.7474958887726117,0.7442691277,0.03,0.208,01 Aug 2014,0.1179
2014-08-04,0.7451009611802398,0.7443799315170463,0.7457677679170707,0.7454897868,0.04,0.208,,
2014-08-05,0.7476635514018692,0.7448234768359898,0.7486150621350501,0.7481669909,0.03,0.207,,
2014-08-06,0.7473283013227711,0.7469375560203168,0.7500187504687618,0.7487832273,0.03,0.206,,
2014-08-07,0.74839095943721,0.7466029565477079,0.7497938067031565,0.7483909594,0.03,0.205,,
2014-08-08,0.7457121551081283,0.7444353457902182,0.7494566439331485,0.7456009544,0.03,0.203,08 Aug 2014,0.1105
2014-08-11,0.7471049682480388,0.7454342154304883,0.7473841554559043,0.7471049682,0.04,0.202,,
2014-08-12,0.7479991024010771,0.7469375560203168,0.7498500299940013,0.7486711088,0.03,0.201,,
2014-08-13,0.7482789583956899,0.7453786523553966,0.749512816669165,0.7481110197,0.04,0.199,,
2014-08-14,0.74839095943721,0.7457677679170707,0.7491759065028468,0.7476076555,0.04,0.198,,
2014-08-15,0.7463800567248843,0.7455453664355476,0.7486150621350501,0.7467144564,0.03,0.197,15 Aug 2014,0.1148
2014-08-18,0.74839095943721,0.7462686567164178,0.7489514679448772,0.7486150621,0.03,0.196,,
2014-08-19,0.7508071176514753,0.7481110196753198,0.7512019230769231,0.7507507508,0.03,0.191,,
2014-08-20,0.754261577915221,0.7504690431519699,0.7544322897019993,0.7527853056,0.04,0.187,,
2014-08-21,0.7529553497477599,0.7525020693806909,0.7551729346020238,0.7527853056,0.02,0.186,,
2014-08-22,0.7551729346020238,0.7519362358072035,0.75642965204236,0.7554581854,0.03,0.183,22 Aug 2014,0.0988
2014-08-25,0.7580926389204761,0.7564868749527195,0.758552681483729,0.7572315614,0.04,0.175,,
2014-08-26,0.75947444368497,0.7566585956416464,0.7596475235490732,0.7582075972,0.03,0.171,,
2014-08-27,0.7580351728320195,0.7569449701006737,0.7603406326034063,0.7580351728,0.04,0.17,,
2014-08-28,0.7586102260658474,0.7563152321887763,0.7599361653621095,0.7588404917,0.03,0.167,,
2014-08-29,0.7614986293024673,0.7576905591756327,0.7615566217348261,0.7604562738,0.03,0.163,29 Aug 2014,0.0763
2014-09-01,0.7617886798202179,0.7606876616461281,0.7622532205198567,#DIV/0!,,0.159,,
2014-09-02,0.7615566217348261,0.7611508601004718,0.7627765064836003,0.7619628162,0.03,0.152,,
2014-09-03,0.7604562737642586,0.7598206823189727,0.7620789513793629,0.7612667479,0.03,0.15,,
2014-09-04,0.7725587144622992,0.7601672367920943,0.7739938080495355,0.773634535,0.03,0.149,,
2014-09-05,0.7722007722007722,0.77000077000077,0.773874013310633,0.7718431615,0.03,0.104,05 Sep 2014,0.1096
2014-09-08,0.7754342431761786,0.7714263673532361,0.7763372408974458,0.7723200494,0.02,0.094,,
2014-09-09,0.7730962504831851,0.7716644802839725,0.777665448324131,0.7746533426,0.02,0.089,,
2014-09-10,0.774233508826262,0.7714263673532361,0.7762167197081425,0.7747133561,0.02,0.087,,
2014-09-11,0.7736943907156674,0.7720219254226821,0.7753741180119407,0.7730364873,0.02,0.084,,
2014-09-12,0.771366862079605,0.7704160246533127,0.7746533426291735,0.7719027403,0.02,0.082,12 Sep 2014,0.0771
2014-09-15,0.7727975270479134,0.7702973347712216,0.7747133560582585,0.7721411474,0.02,0.081,,
2014-09-16,0.7716644802839725,0.7694675284702985,0.773874013310633,0.7706535142,0.02,0.081,,
2014-09-17,0.777302759424796,0.7702973347712216,0.7780890133831311,0.7717240315,0.02,0.082,,
2014-09-18,0.773874013310633,0.7733353955610549,0.7791195948578106,0.7744133819,0.02,0.082,,
2014-09-19,0.7795447458684129,0.7733952049497294,0.7795447458684129,0.7791195949,0.02,0.083,19 Sep 2014,0.0661
2014-09-22,0.7782706825433886,0.777121541809139,0.780274656679151,0.7794839816,0.01,0.082,,
2014-09-23,0.7785130400934216,0.7750736319950395,0.778755548633284,0.7777259294,0.01,0.082,,
2014-09-24,0.7825338445887784,0.777363184079602,0.7828401440425864,0.7819831092,0.02,0.083,,
2014-09-25,0.7843752451172642,0.7822277847309137,0.7875255945818239,0.7844367744,0.01,0.082,,
2014-09-26,0.7884569896712135,0.7836376459525115,0.7888301648655044,0.7882705344,0.01,0.082,26 Sep 2014,0.0884
2014-09-29,0.7883948281299274,0.7863489816780687,0.7896399241945673,0.7872156184,0.02,0.083,,
2014-09-30,0.791702953052015,0.7872156183578682,0.7954816641476413,0.7918910358,0.02,0.083,,
2014-10-01,0.7922047056959518,0.7910766553279013,0.7946598855689765,0.7925186242,0.02,0.082,,
2014-10-02,0.7893905904641617,0.7874015748031495,0.7927699381639448,0.7892659826,0.01,0.081,,
2014-10-03,0.7989773090444231,0.7888301648655044,0.8,0.7989134777,0.01,0.081,03 Oct 2014,0.122
2014-10-06,0.7903888713246917,0.7889546351084812,0.7998080460689435,0.7941550191,0.02,0.079,,
2014-10-07,0.7893905904641617,0.7884569896712135,0.7946598855689765,0.7920164739,0.02,0.079,,
2014-10-08,0.7853608733212911,0.7843137254901962,0.7922674694977024,0.7884569897,0.01,0.08,,
2014-10-09,0.7880220646178093,0.7817385866166354,0.7896399241945673,0.7884569897,0.01,0.079,,
2014-10-10,0.7919537499010059,0.7863489816780687,0.7933359777865927,0.7913896803,0.01,0.079,10 Oct 2014,0.1226
2014-10-13,0.7841907151819323,0.7835762419683435,0.7923930269413629,#DIV/0!,,0.082,,
2014-10-14,0.7900142202559646,0.783146683373796,0.7911392405063291,0.7898894155,0.02,0.082,,
2014-10-15,0.779058896852602,0.775975789555366,0.7921419518377694,0.7825950853,0.02,0.081,,
2014-10-16,0.7808229874287499,0.7785130400934216,0.7870297497245397,0.7805182641,0.03,0.081,,
2014-10-17,0.7836376459525115,0.7789375292101574,0.7846829880728186,0.7840062721,0.02,0.081,17 Oct 2014,0.183
2014-10-20,0.781372089388967,0.7801529099703541,0.7854842510407667,0.7822889775,0.02,0.081,,
2014-10-21,0.7865345288658172,0.778755548633284,0.7865345288658172,0.7859163785,0.02,0.082,,
2014-10-22,0.7906388361796332,0.7849293563579278,0.7913270554720265,0.7900142203,0.02,0.084,,
2014-10-23,0.7908889591901297,0.7887679444707367,0.7927699381639448,0.7900142203,0.01,0.085,,
2014-10-24,0.7892659826361484,0.7875876191226273,0.7914523149980214,0.7889546351,0.01,0.085,24 Oct 2014,0.1258
2014-10-27,0.7875876191226273,0.7858546168958743,0.7895775759968418,0.7866582756,0.02,0.088,,
2014-10-28,0.7852991989948169,0.7833920877399139,0.7883326763894364,0.7844983133,0.02,0.088,,
2014-10-29,0.791702953052015,0.7830240388379924,0.791702953052015,0.783576242,0.03,0.088,,
2014-10-30,0.7928956549318109,0.7910766553279013,0.7970032677133977,0.7922674695,0.01,0.086,,
2014-10-31,0.7984669434685404,0.7924558205880022,0.8009611533840609,0.798084597,0.01,0.086,31 Oct 2014,0.1561
2014-11-03,0.801153661272232,0.7987858455148175,0.8036647110825363,0.8008328662,0.02,0.085,,
2014-11-04,0.7971938775510204,0.7950389569088885,0.8012178511337232,0.7965588657,0.03,0.084,,
2014-11-05,0.8009611533840609,0.795671546785487,0.8027614995584812,0.800768738,0.03,0.081,,
2014-11-06,0.8082114281095935,0.7977662544874351,0.8087343307723414,0.8055421299,0.03,0.081,,
2014-11-07,0.8030838419530999,0.8018603159329644,0.8091924259588931,0.8050233457,0.03,0.08,07 Nov 2014,0.1325
2014-11-10,0.8051529790660226,0.7993605115907275,0.8052826542116283,0.8048289738,0.02,0.08,,
2014-11-11,0.8016674683341349,0.8,0.8068420203324189,#DIV/0!,,0.079,,
2014-11-12,0.8039877793857533,0.8000640051204096,0.8052826542116283,0.8028259473,0.02,0.079,,
2014-11-13,0.8016032064128256,0.8004482510205715,0.8047642040882022,0.8015389548,0.02,0.078,,
2014-11-14,0.7986582541330565,0.7970032677133977,0.8065817067268914,0.8003841844,0.02,0.079,14 Nov 2014,0.1094
2014-11-17,0.80327737167644,0.7950389569088885,0.8035355564483729,0.8034064433,0.03,0.08,,
2014-11-18,0.797702616464582,0.7970667941973538,0.8036647110825363,0.7978299027,0.02,0.081,,
2014-11-19,0.7966223213574444,0.7936507936507936,0.79923273657289,0.7969397514,0.01,0.081,,
2014-11-20,0.7975753708725475,0.7951653944020356,0.799744081893794,0.7983394539,0.02,0.081,,
2014-11-21,0.8072328059412335,0.7956082425013924,0.8081461128171973,0.8068420203,0.01,0.081,21 Nov 2014,0.1219
2014-11-24,0.8037293039704227,0.8035355564483729,0.8091269520187717,0.8046994448,0.02,0.081,,
2014-11-25,0.8016674683341349,0.8008328661808282,0.8063865817272801,0.8017960231,0.02,0.081,,
2014-11-26,0.7996801279488205,0.7978935609989627,0.8036647110825363,0.7998080461,0.02,0.082,,
2014-11-27,0.802181934862827,0.7984031936127745,0.8023106546854942,#DIV/0!,,0.082,,
2014-11-28,0.8032128514056224,0.8005764150188135,0.8047642040882022,0.8039877794,0.02,0.082,28 Nov 2014,0.0489
2014-12-01,0.8019889325527308,0.799488327470419,0.8052178114179885,0.8006405124,0.03,0.082,,
2014-12-02,0.80768920119538,0.8014104824491104,0.8079502302658156,0.807102502,0.03,0.081,,
2014-12-03,0.8123476848090982,0.8069722401549386,0.8130081300813008,0.8127438231,0.01,0.081,,
2014-12-04,0.8079502302658156,0.8027614995584812,0.8141996417521576,0.8043758044,0.02,0.082,,
2014-12-05,0.814000814000814,0.8068420203324189,0.8148631029986961,0.8127438231,0.02,0.082,05 Dec 2014,0.097
2014-12-08,0.8119519324455992,0.8101101749837978,0.8165931732810714,0.81353726,0.03,0.082,,
2014-12-09,0.8081461128171973,0.80327737167644,0.8135372600065083,0.8054772453,0.04,0.082,,
2014-12-10,0.8034064433196755,0.8032128514056224,0.808996035919424,0.8048289738,0.03,0.083,,
2014-12-11,0.8058667096462245,0.8002560819462228,0.8084727948904519,0.8066467694,0.03,0.082,,
2014-12-12,0.8025682182985554,0.8008970046452026,0.8074935400516796,0.8010253124,0.02,0.082,12 Dec 2014,0.1138
2014-12-15,0.8041170794467675,0.8009611533840609,0.8055421298533912,0.8019246191,0.04,0.082,,
2014-12-16,0.7993605115907275,0.7955449482895784,0.8043758043758044,0.7997440819,0.03,0.082,,
2014-12-17,0.810307106393323,0.7989134776703682,0.8116224332440549,0.8060615831,0.03,0.081,,
2014-12-18,0.814000814000814,0.8094544277157195,0.8153281695882594,0.8136034497,0.04,0.079,,
2014-12-19,0.8179290037624735,0.8128098837681866,0.8183306055646481,0.8173273396,0.04,0.081,19 Dec 2014,0.1371
2014-12-22,0.8177283506419167,0.8147967082212988,0.8185985592665357,0.8161932746,0.05,0.081,,
2014-12-23,0.8216251745953496,0.8165264962848046,0.8220304151253597,0.8210180624,0.03,0.079,,
2014-12-24,0.8201427048306404,0.8182636445462729,0.8217602103706138,0.8204791598,0.01,0.08,,
2014-12-25,0.8182636445462729,0.8159934720522236,0.8207485226526593,#DIV/0!,,,,
2014-12-26,0.8213552361396304,0.8177283506419167,0.8218277449046679,#DIV/0!,0.01,,26 Dec 2014,0.0374
2014-12-29,0.8229775327133568,0.8181966944853543,0.823587547356284,0.821085475,0.03,0.079,,
2014-12-30,0.8226390259953932,0.820411846747067,0.8248783304462592,0.8214227041,0.03,0.078,,
2014-12-31,0.8266512358435976,0.8216251745953496,0.8267195767195767,0.8263779853,0.04,0.078,,
2015-01-01,0.8263097008758883,0.8259684480052861,0.8268562923763849,#DIV/0!,,,,
2015-01-02,0.8333333333333334,0.8257638315441783,0.8332638946754437,0.8322929671,0.02,0.076,02 Jan 2015,0.0884
2015-01-05,0.8381527114240214,0.832778147901399,0.8416799932665601,0.8390669575,0.03,0.075,,
2015-01-06,0.8411843876177657,0.835421888053467,0.841467519353753,0.8378016086,0.03,0.073,,
2015-01-07,0.8448086508405847,0.8404773911581779,0.8473858147614609,0.8460236887,0.03,0.07,,
2015-01-08,0.8480325644504749,0.8439530762089628,0.8507742045261187,0.84666836,0.03,0.07,,
2015-01-09,0.8446659346228567,0.8440955516164429,0.8501955449753444,0.8453085376,0.02,0.07,09 Jan 2015,0.1489
2015-01-12,0.8450942280064228,0.8423180592991913,0.8484642796538265,0.8451656525,0.03,0.071,,
2015-01-13,0.8494733265375467,0.8431703204047218,0.8508465923593976,0.8489685033,0.03,0.071,,
2015-01-14,0.8482483671218932,0.8440955516164429,0.8526603001364256,0.8470269355,0.04,0.069,,
2015-01-15,0.8599931200550395,0.8478168715557439,0.8644536652835407,0.8622176237,0.03,0.069,,
2015-01-16,0.864528399757932,0.8583690987124464,0.8726003490401397,0.8682816706,0.03,0.06,16 Jan 2015,0.1544
2015-01-19,0.8617718028266115,0.859106529209622,0.8661758336942399,#DIV/0!,,0.056,,
2015-01-20,0.8658758334054896,0.8608815426997245,0.8665511265164645,0.8651267411,0.03,0.055,,
2015-01-21,0.8614748449345279,0.8565310492505354,0.8664760419374405,0.8632596685,0.03,0.055,,
2015-01-22,0.8798944126704795,0.8585164835164835,0.8836264027569144,0.8761170492,0.03,0.055,,
2015-01-23,0.892299455697332,0.8791208791208791,0.899685110211426,0.8866034223,0.02,0.053,23 Jan 2015,0.1943
2015-01-26,0.8899172376968942,0.8852691218130312,0.9009820704567978,0.8857395926,0.03,0.054,,
2015-01-27,0.8786574114752659,0.8753501400560223,0.8909479686386315,0.8795074758,0.02,0.055,,
2015-01-28,0.886053517632465,0.8783487044356609,0.8869179600886918,0.8816787163,0.02,0.053,,
2015-01-29,0.8834702712253734,0.8795848359574281,0.8879417510211329,0.8843296781,0.03,0.052,,
2015-01-30,0.886053517632465,0.8799718409010912,0.8866820358219543,0.8857395926,0.02,0.054,30 Jan 2015,0.1527
2015-02-02,0.8818342151675486,0.8800492827598345,0.8865248226950355,0.8820675664,0.02,0.055,,
2015-02-03,0.8711560240439064,0.8670019074041964,0.884016973125884,0.8724480893,0.02,0.055,,
2015-02-04,0.8815232722143864,0.8706251088281386,0.8837044892188053,0.8758101244,0.01,0.055,,
2015-02-05,0.8714596949891068,0.8695652173913044,0.8846426043878273,0.8747375787,0.02,0.051,,
2015-02-06,0.8839388314328649,0.8704735376044568,0.8840951286358413,0.8826125331,0.02,0.053,06 Feb 2015,0.1311
2015-02-09,0.8831581736288968,0.8802816901408451,0.8873114463176575,0.8837044892,0.01,0.051,,
2015-02-10,0.8834702712253734,0.8812902088657795,0.8870753126940477,0.8837044892,0.01,0.05,,
2015-02-11,0.8825346394845998,0.8811349017534584,0.8866034222892101,0.8849557522,0.01,0.049,,
2015-02-12,0.8770391159445711,0.8753501400560223,0.8847991505928153,0.8764241893,0.02,0.048,,
2015-02-13,0.8785030308354563,0.8738967054094205,0.8788118463836894,0.8765778401,0.01,0.048,13 Feb 2015,0.0845
2015-02-16,0.8809020436927414,0.8748906386701663,0.8835483300936562,#DIV/0!,,0.048,,
2015-02-17,0.8764241893076249,0.8734387282732116,0.8833141948591113,0.877577885,0.02,0.047,,
2015-02-18,0.8775778850372971,0.8759635599159076,0.8823010411152286,0.8816787163,0.02,0.048,,
2015-02-19,0.8798169980644026,0.8732861758798358,0.8806693086745927,0.8778089888,0.02,0.048,,
2015-02-20,0.8788890841975743,0.8748906386701663,0.8866034222892101,0.8793527963,0.02,0.048,20 Feb 2015,0.0575
2015-02-23,0.8826125330979699,0.8761170492377782,0.8854258898530193,0.881367883,0.02,0.045,,
2015-02-24,0.8819119851838787,0.8802816901408451,0.885896527285613,0.8844078889,0.02,0.044,,
2015-02-25,0.8802042073761112,0.8780402142418122,0.882223202470225,0.8800492828,0.02,0.042,,
2015-02-26,0.8931761343336907,0.8786574114752659,0.8942144326209425,0.8919015341,0.03,0.04,,
2015-02-27,0.893415527561869,0.8892050506846878,0.894774516821761,0.8930963651,0.02,0.039,27 Feb 2015,0.0761
2015-03-02,0.8942144326209425,0.8896005693443643,0.8960573476702508,0.8936550492,0.02,0.039,,
2015-03-03,0.8949346697691068,0.8913450396648543,0.8965393580778197,0.8919015341,0.02,0.038,,
2015-03-04,0.9027715085311908,0.8938946992044337,0.903995660820828,0.9033423668,0.01,0.038,,
2015-03-05,0.9067827348567283,0.899685110211426,0.910166560480568,0.9085953116,0.02,0.036,,
2015-03-06,0.9222539887485013,0.9062075215224287,0.9223390518354546,0.9212344542,0.01,0.036,06 Mar 2015,0.0648
2015-03-09,0.9216589861751152,0.9168423947923352,0.9239582370876837,0.9219988936,0.02,0.035,,
2015-03-10,0.9348415443582312,0.9209799226376865,0.9352787130564909,0.9339684319,0.02,0.032,,
2015-03-11,0.948316737790422,0.9330098899048329,0.9513842641042718,0.9455370651,0.03,0.029,,
2015-03-12,0.9402914903620123,0.9359790340696368,0.9528346831824678,0.9420631182,0.03,0.027,,
2015-03-13,0.9530162965786716,0.9399379640943697,0.9558401835213152,0.950209046,0.03,0.025,13 Mar 2015,0.1087
2015-03-16,0.9464319515426841,0.9415309292910272,0.956297217175098,0.9456264775,0.05,0.025,,
2015-03-17,0.9436633009342266,0.938790837401427,0.9477774618519572,0.942951438,0.05,0.025,,
2015-03-18,0.9203865623561895,0.9096697898662786,0.9451795841209829,0.9395847036,0.03,0.025,,
2015-03-19,0.9381743127873158,0.9161704076958315,0.9422406482615661,0.9415309293,0.03,0.024,,
2015-03-20,0.9242144177449167,0.9189487226612755,0.9389671361502347,0.9266123054,0.01,0.021,20 Mar 2015,0.0955
2015-03-23,0.9136592051164916,0.9114108640174992,0.9286775631500743,0.9150805271,0.03,0.022,,
2015-03-24,0.9154155986818016,0.9066183136899365,0.9182736455463728,0.9167583425,0.02,0.021,,
2015-03-25,0.9116601331023795,0.907770515613653,0.9174311926605504,0.9102494083,0.04,0.021,,
2015-03-26,0.9188642837452908,0.9048136083966704,0.9211495946941785,0.9158347834,0.03,0.021,,
2015-03-27,0.918526683200147,0.9133254178463787,0.9258401999814831,0.9181893306,0.04,0.021,27 Mar 2015,0.0772
2015-03-30,0.9231905465288036,0.9177679882525699,0.9250693802035153,0.9243852838,0.04,0.018,,
2015-03-31,0.9319664492078286,0.9219988936013277,0.9334453467749464,0.9310120101,0.03,0.019,,
2015-04-01,0.929195316855603,0.9258401999814831,0.9329228472805299,0.9286775632,0.03,0.018,,
2015-04-02,0.9190331770976932,0.9170105456212746,0.9301460329271696,0.9196247931,0.02,0.018,,
2015-04-03,0.9110787172011663,0.9068649678062937,0.9205560158335634,0.9099181074,0.02,,03 Apr 2015,0.0577
2015-04-06,0.9156670634557275,0.906043308870164,0.9165062780680048,0.9084302326,0.03,,,
2015-04-07,0.9248127254231019,0.9128251939753538,0.9256687957048968,0.9216589862,0.02,0.016,,
2015-04-08,0.9277298450691158,0.9184423218221895,0.929022668153103,0.9243852838,0.03,0.014,,
2015-04-09,0.9382623381497466,0.9268699601445918,0.940114693992667,0.9371192953,0.03,0.012,,
2015-04-10,0.9432182607055273,0.9359790340696368,0.9462528387585163,0.9435742593,0.02,0.012,10 Apr 2015,0.0729
2015-04-13,0.9464319515426841,0.9416195856873822,0.9505703422053231,0.945000945,0.03,0.011,,
2015-04-14,0.938790837401427,0.9338812103100486,0.9496676163342831,0.9370314843,0.02,0.008,,
2015-04-15,0.9359790340696368,0.9344047841524948,0.946073793755913,0.9437523594,0.02,0.004,,
2015-04-16,0.929368029739777,0.9242998428690267,0.9411764705882353,0.9309253398,0.02,0.002,,
2015-04-17,0.9254974548819991,0.9217439395335976,0.931445603576751,0.9276437848,0.01,0.001,17 Apr 2015,0.0649
2015-04-20,0.931445603576751,0.9237875288683602,0.9334453467749464,0.9291089845,0.03,0.001,,
2015-04-21,0.9317059536010436,0.9274717121127806,0.9380863039399624,0.9295408068,0.03,-0.001,,
2015-04-22,0.9324009324009324,0.925754489909276,0.9338812103100486,0.9320533134,0.03,-0.002,,
2015-04-23,0.9238728750923872,0.9219988936013277,0.9375585974123383,0.9256687957,0.03,-0.002,,
2015-04-24,0.919793966151582,0.9173470323823502,0.9272997032640949,0.9194556822,0.03,-0.001,24 Apr 2015,0.0773
2015-04-27,0.9186110600771633,0.9152480322167307,0.9242998428690267,0.9181050312,0.02,-0.002,,
2015-04-28,0.9107468123861566,0.909835319807115,0.9208103130755064,0.9108297659,0.02,-0.005,,
2015-04-29,0.8985533291400845,0.893814801573114,0.9124920156948626,0.8949346698,0.01,-0.005,,
2015-04-30,0.8911067545891997,0.8875477056891807,0.9032607713846987,0.8958967927,0.01,-0.005,,
2015-05-01,0.8928571428571428,0.8857395925597874,0.894854586129754,0.8933357156,0.01,,01 May 2015,0.1103
2015-05-04,0.8973438621679827,0.8908685968819599,0.8991188635137565,0.8972633468,0.02,-0.007,,
2015-05-05,0.8941344778254648,0.8911067545891997,0.9036688957166095,0.8949346698,0.01,-0.008,,
2015-05-06,0.8809796493700995,0.8793527963418923,0.894854586129754,0.8814455707,0.02,-0.008,,
2015-05-07,0.8877052818464269,0.877808988764045,0.8899172376968942,0.8862891075,0.01,-0.009,,
2015-05-08,0.8926180487369454,0.8858180529719195,0.894534394847482,0.8896005693,0.01,-0.009,08 May 2015,0.1144
2015-05-11,0.8965393580778197,0.8922198429693077,0.8984725965858041,0.8975049363,0.02,-0.009,,
2015-05-12,0.8918219923303309,0.8866034222892101,0.8981498113885397,0.8896797153,0.03,-0.009,,
2015-05-13,0.8806693086745927,0.8784258608573435,0.8926180487369454,0.8793527963,0.02,-0.009,,
2015-05-14,0.876577840112202,0.8736676568233444,0.8818342151675486,0.8796622097,0.01,-0.009,,
2015-05-15,0.8732861758798358,0.8719916288803627,0.8830801836806782,0.8750437522,0.02,-0.01,15 May 2015,0.0844
2015-05-18,0.8838607035531201,0.8732861758798358,0.8851124092759781,0.8807468733,0.02,-0.011,,
2015-05-19,0.8971023593792051,0.8827683615819208,0.8993614533681086,0.8967805578,0.02,-0.012,,
2015-05-20,0.901631953836444,0.8964589870013447,0.903995660820828,0.9026085387,0.02,-0.012,,
2015-05-21,0.8999280057595392,0.8942144326209425,0.9025270758122743,0.8987956139,0.02,-0.012,,
2015-05-22,0.9078529278256923,0.8921402444464269,0.9089256498818397,0.9063717937,0.02,-0.012,22 May 2015,0.0715
2015-05-25,0.9111617312072894,0.9082652134423251,0.9124920156948626,#DIV/0!,,-0.012,,
2015-05-26,0.9197093718384991,0.910166560480568,0.9205560158335634,0.9194556822,0.02,-0.013,,
2015-05-27,0.9171787581399614,0.9149130832570906,0.9242998428690267,0.9184423218,0.01,-0.013,,
2015-05-28,0.913575735428467,0.9124087591240875,0.9200478424878094,0.9162543522,0.01,-0.013,,
2015-05-29,0.910166560480568,0.9085953116481919,0.9152480322167307,0.9095870475,0.01,-0.012,29 May 2015,0.0756
2015-06-01,0.9153318077803203,0.9099181073703367,0.9186110600771633,0.9163383121,0.02,-0.013,,
2015-06-02,0.896700143472023,0.8935751943526048,0.9161704076958315,0.8984725966,0.01,-0.013,,
2015-06-03,0.8869966294128082,0.886053517632465,0.9026085386767758,0.8861320337,0.02,-0.014,,
2015-06-04,0.8899172376968942,0.8787346221441126,0.8907892392659896,0.8872327211,0.02,-0.013,,
2015-06-05,0.900009000090001,0.8864462370357237,0.9050592813829306,0.9002520706,0.03,-0.013,05 Jun 2015,0.103
2015-06-08,0.885661146045523,0.8842514811212309,0.9023641941887746,0.8903133903,0.02,-0.013,,
2015-06-09,0.8862891075068686,0.8813678829543451,0.8917424647761727,0.8862105636,0.02,-0.013,,
2015-06-10,0.8830801836806782,0.8782715615668364,0.8880994671403198,0.8844078889,0.02,-0.014,,
2015-06-11,0.888336146397797,0.8823010411152286,0.8942144326209425,0.88999644,0.01,-0.014,,
2015-06-12,0.8874689385871495,0.8851907586084802,0.896780557797507,0.8866820358,0.02,-0.014,12 Jun 2015,0.082
2015-06-15,0.8862891075068686,0.8852691218130312,0.893734918223255,0.8876264868,0.02,-0.014,,
2015-06-16,0.8892050506846878,0.8826125330979699,0.8924587237840249,0.8898380495,0.01,-0.014,,
2015-06-17,0.882223202470225,0.8802816901408451,0.8918219923303309,0.8893632159,0.01,-0.014,,
2015-06-18,0.8804366966015145,0.8743551630672379,0.8826125330979699,0.8768853034,0.01,-0.014,,
2015-06-19,0.8809020436927414,0.8777319406653208,0.8855827134254339,0.8822232025,0.01,-0.014,19 Jun 2015,0.0685
2015-06-22,0.8818342151675486,0.8763473841030585,0.884016973125884,0.8788890842,0.01,-0.014,,
2015-06-23,0.8953353030710001,0.8811349017534584,0.8981498113885397,0.8936550492,0.01,-0.014,,
2015-06-24,0.8924587237840249,0.8899964400142399,0.8964589870013447,0.8946144212,0.01,-0.014,,
2015-06-25,0.8925383791503034,0.890551251224508,0.8966197435667533,0.8931761343,0.01,-0.015,,
2015-06-26,0.8957362952346829,0.8911861687906603,0.8984725965858041,0.8963786303,0.01,-0.015,26 Jun 2015,0.071
2015-06-29,0.8900756564307967,0.8866034222892101,0.9128251939753538,0.8944543828,0.02,-0.016,,
2015-06-30,0.898069151324652,0.8892841262783459,0.8999280057595392,0.8965393581,0.01,-0.014,,
2015-07-01,0.9048136083966704,0.8950948800572861,0.9056330374932077,0.9022013713,0.01,-0.014,,
2015-07-02,0.9022827754218171,0.8989572096368212,0.9065361254645998,0.9017132552,0.01,-0.015,,
2015-07-03,0.8999280057595392,0.8993614533681086,0.903750564844103,#DIV/0!,,-0.015,03 Jul 2015,0.1223
2015-07-06,0.9045680687471733,0.9012256669069936,0.9117432530999271,0.9028530155,0.02,-0.016,,
2015-07-07,0.9082652134423251,0.9040773890245004,0.9160864785635765,0.9130752374,0.02,-0.018,,
2015-07-08,0.9029345372460498,0.9014693951140359,0.9112447603426281,0.9031791908,0.02,-0.018,,
2015-07-09,0.9061254077564336,0.898876404494382,0.909835319807115,0.9070294785,0.03,-0.018,,
2015-07-10,0.8958967926894821,0.891583452211127,0.9065361254645998,0.8968609865,0.01,-0.018,10 Jul 2015,0.1973
2015-07-13,0.9089256498818397,0.8930963650977941,0.9095043201455207,0.9074410163,0.02,-0.019,,
2015-07-14,0.9083477155054955,0.9023641941887746,0.9119095385737734,0.9078529278,0.01,-0.019,,
2015-07-15,0.9134922809902256,0.9062075215224287,0.9149967975112088,0.9119927041,0.02,-0.019,,
